note,morph_id,morph_id_other,mosquito_sex,blood_fed_status,notes,sample_id,PARENT_KEY,KEY
,anopheles_funestus,,female,gravid,,ep0000846712,uuid:61745881-b1d6-475b-b0fc-9b7226782042,uuid:61745881-b1d6-475b-b0fc-9b7226782042/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000841747,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844617,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844652,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f,uuid:c703bcc8-2d6e-4045-9c8c-c24e056c430f/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000846618,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000842432,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844345,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000845727,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000844053,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe,uuid:27fd75a8-7aff-4474-aa81-30ca9fc0fabe/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844268,uuid:eff2da4f-d51d-4625-b6f9-acbc5a3ea298,uuid:eff2da4f-d51d-4625-b6f9-acbc5a3ea298/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000845822,uuid:eff2da4f-d51d-4625-b6f9-acbc5a3ea298,uuid:eff2da4f-d51d-4625-b6f9-acbc5a3ea298/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000844952,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844032,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000841890,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000844429,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000846212,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03,uuid:1709310f-2f79-4e10-8a58-3ad2c69b9e03/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000843092,uuid:9e445942-a2b6-4669-a796-1a08e247341e,uuid:9e445942-a2b6-4669-a796-1a08e247341e/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000841168,uuid:9e445942-a2b6-4669-a796-1a08e247341e,uuid:9e445942-a2b6-4669-a796-1a08e247341e/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843792,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000843303,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843644,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574,uuid:5c134dae-1ce4-493f-b1d4-ae0ac8a02574/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844398,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000846138,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000845979,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb,uuid:d7b5aa80-b5fa-44f9-8d96-c3115ed17afb/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000843708,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844381,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000914882,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000915294,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000841390,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000916279,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000844474,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000842343,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000909970,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000844219,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331,uuid:d4b533f8-4dbc-45e7-b5dd-37c2e7b4e331/mosquito_data[10]
,anopheles_funestus,,male,,,ep0000842518,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000842002,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000843223,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844203,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000844516,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000843290,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000844745,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000843903,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844204,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000843671,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000844693,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[11]
,anopheles_funestus,,female,unfed,,ep0000845136,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000842946,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[13]
,anopheles_funestus,,female,unfed,,ep0000847043,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[14]
,anopheles_funestus,,female,unfed,,ep0000844603,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[15]
,anopheles_funestus,,male,,,ep0000842015,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[16]
,anopheles_funestus,,female,unfed,,ep0000844639,uuid:19737e53-d9b4-486b-a709-05728367566f,uuid:19737e53-d9b4-486b-a709-05728367566f/mosquito_data[17]
,anopheles_coustani,,female,fed,,ep0000842789,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690/mosquito_data[1]
,anopheles_coustani,,female,unfed,,ep0000843997,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000842587,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690/mosquito_data[3]
,anopheles_coustani,,female,unfed,,ep0000844341,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690/mosquito_data[4]
,anopheles_coustani,,female,unfed,,ep0000844716,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690,uuid:5e5566c9-5bc4-4c5a-a9b5-a44e5676f690/mosquito_data[5]
,other,Anpharoensis ,female,unfed,,ep0000914976,uuid:6f8e04fe-ecd7-45bf-8b1f-8494d070cd24,uuid:6f8e04fe-ecd7-45bf-8b1f-8494d070cd24/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000843024,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000845071,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000845633,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[3]
,anopheles_funestus,,female,gravid,,ep0000843874,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000842597,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000844634,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000841838,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000846318,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844478,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000846492,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000844626,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[11]
,anopheles_funestus,,female,gravid,,ep0000844165,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[12]
,anopheles_coustani,,female,unfed,,ep0000845524,uuid:7939c622-c39c-4792-9600-cae60dbb4d48,uuid:7939c622-c39c-4792-9600-cae60dbb4d48/mosquito_data[13]
,anopheles_coustani,,female,gravid,,ep0000844038,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000843794,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843777,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000845457,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843268,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000843890,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000843042,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000846078,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844333,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6,uuid:ac98340d-a8d9-4e70-b3f7-109fcdd2d4a6/mosquito_data[9]
,anopheles_coustani,,female,unfed,,ep0000916091,uuid:8cfcd57d-9624-4c10-a7e0-c316aacacb03,uuid:8cfcd57d-9624-4c10-a7e0-c316aacacb03/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000844207,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000844518,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000842648,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[3]
,anopheles_funestus,,female,gravid,,ep0000842975,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000845787,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[5]
,anopheles_funestus,,female,gravid,,ep0000844224,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[6]
,anopheles_funestus,,female,gravid,,ep0000920351,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[7]
,anopheles_funestus,,female,gravid,,ep0000917819,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000844606,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[9]
,anopheles_funestus,,female,fed,,ep0000917576,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[10]
,anopheles_coustani,,female,fed,,ep0000916860,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[11]
,anopheles_coustani,,female,fed,,ep0000915984,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000919636,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[13]
,anopheles_funestus,,female,unfed,,ep0000915165,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[14]
,anopheles_funestus,,male,,,ep0000918353,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[15]
,anopheles_funestus,,male,,,ep0000916092,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[16]
,anopheles_funestus,,female,gravid,,ep0000842752,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[17]
,anopheles_funestus,,female,gravid,,ep0000846408,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[18]
,anopheles_funestus,,female,gravid,,ep0000845853,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161,uuid:6b2e6bd8-ffba-4489-93cd-f1b9299d1161/mosquito_data[19]
,anopheles_funestus,,female,unfed,,ep0000915099,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000919065,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000918665,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000920337,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000919589,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5,uuid:5588f09c-b2f7-4d96-922f-2e457e3d07b5/mosquito_data[5]
,anopheles_coustani,,female,unfed,,ep0000922563,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[1]
,anopheles_coustani,,female,unfed,,ep0000922063,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000919071,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000908804,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000915829,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000918736,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000917795,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000918762,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000842702,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[9]
,anopheles_funestus,,female,unfed,,ep0000920891,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[10]
,anopheles_funestus,,female,fed,,ep0000908833,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[11]
,anopheles_funestus,,female,fed,,ep0000917413,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407,uuid:d5c4ab63-7985-40c4-b4ab-34f9c28a9407/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000844698,uuid:da152cff-c951-46f2-b96b-e3733640a3a0,uuid:da152cff-c951-46f2-b96b-e3733640a3a0/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000845306,uuid:da152cff-c951-46f2-b96b-e3733640a3a0,uuid:da152cff-c951-46f2-b96b-e3733640a3a0/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000844193,uuid:da152cff-c951-46f2-b96b-e3733640a3a0,uuid:da152cff-c951-46f2-b96b-e3733640a3a0/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000915550,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000916420,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000921125,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000915355,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000919316,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000916281,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[6]
,anopheles_funestus,,female,fed,,ep0000915265,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[7]
,anopheles_funestus,,female,fed,,ep0000915059,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[8]
,anopheles_funestus,,female,fed,,ep0000923964,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000916159,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[10]
,other,Anarufipes,female,unfed,,ep0000915377,uuid:73549a41-4554-4254-b8b7-3b90f68c2058,uuid:73549a41-4554-4254-b8b7-3b90f68c2058/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000920943,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000924599,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[2]
,other,An.pharoensis,female,unfed,,ep0000923027,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[3]
,anopheles_coustani,,female,fed,,ep0000915039,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[4]
,anopheles_coustani,,female,fed,,ep0000924623,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[5]
,other,An.gibbinsi,female,unfed,,ep0000914950,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[6]
,anopheles_coustani,,female,unfed,,ep0000915320,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[7]
,anopheles_coustani,,female,fed,,ep0000920779,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000918759,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[9]
,anopheles_coustani,,female,fed,,ep0000917070,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac,uuid:cd9a21df-9b4b-4848-8bbc-84d6f5de23ac/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000919237,uuid:8e43b79a-9788-43c6-872f-ec433fe9e223,uuid:8e43b79a-9788-43c6-872f-ec433fe9e223/mosquito_data[1]
,anopheles_gambiae_sl,,female,gravid,,ep0000924720,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000919494,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5,uuid:153fcff9-d182-41d8-9cef-1b83a4092ed5/mosquito_data[2]
